Site ID,Account ID,Building ID,Market,Site Address,City,State,Postal Code,Network Proximity,On Zayo Network Status
Site-011440,Acct-000122,Bldg-489804,Atlanta,267 Park Ave SE,Atlanta,GA,30312,3828.3,On Zayo Network
Site-011441,Acct-000122,Bldg-489805,Atlanta,2670 Hickory Grove Rd NW,Acworth,GA,30101,,On Zayo Network
Site-011442,Acct-000122,Bldg-489805,Atlanta,2670 Hickory Grove Rd NW,Acworth,GA,30101,,On Zayo Network
Site-011443,Acct-000122,Bldg-489832,Atlanta,3108-3132 Moreland Ave,Conley,GA,30288,,On Zayo Network
Site-011444,Acct-000122,Bldg-489833,Atlanta,312 Lee Industrial Blvd,Austell,GA,30168,1.8,On Zayo Network
Site-011445,Acct-000122,Bldg-489807,Atlanta,2672 Peachtree Pkwy,Suwanee,GA,30024,,On Zayo Network
Site-011446,Acct-000122,Bldg-489835,Atlanta,3162 Old Alabama Rd,Alpharetta,GA,30022,,On Zayo Network
Site-011447,Acct-000122,Bldg-489836,Atlanta,3187 Georgia State Route 81,Hampton,GA,30228,,On Zayo Network
Site-011448,Acct-000122,Bldg-489810,Atlanta,2716 Greenbriar Pkwy SW,Atlanta,GA,30331,,On Zayo Network
Site-011449,Acct-000122,Bldg-489837,Atlanta,321 N Booth Rd NW,Kennesaw,GA,30144,,On Zayo Network
Site-011450,Acct-000122,Bldg-489811,Atlanta,2750 Caldwell Rd NE,Atlanta,GA,30319,,On Zayo Network
Site-011451,Acct-000122,Bldg-489838,Atlanta,321 Ga 8,Lawrenceville,GA,30046,,On Zayo Network
Site-011452,Acct-000122,Bldg-489812,Atlanta,2798 Ga 3,Atlanta,GA,30339,3.08,On Zayo Network
Site-011453,Acct-000122,Bldg-489839,Atlanta,3219-3235 Airline Rd,McDonough,GA,30252,,On Zayo Network
Site-011454,Acct-000122,Bldg-489840,Atlanta,3223-3251 Peachtree Corners Circle,Norcross,GA,30092,3779.2,On Zayo Network
Site-011455,Acct-000122,Bldg-489841,Atlanta,326 Moreland Ave NE,Atlanta,GA,30307,,On Zayo Network
Site-011456,Acct-000700,Bldg-489842,Atlanta,326 Moreland Ave NE,Atlanta,GA,30307,,On Zayo Network
Site-011457,Acct-000122,Bldg-489842,Atlanta,326 Moreland Ave NE,Atlanta,GA,30307,,On Zayo Network
Site-011458,Acct-000122,Bldg-489817,Atlanta,2880 Overlook Pkwy,Atlanta,GA,30339,1364.6,On Zayo Network
Site-011459,Acct-000122,Bldg-489844,Atlanta,329 Bishop St NW,Atlanta,GA,30318,2235.43,On Zayo Network
Site-011460,Acct-000122,Bldg-489818,Atlanta,290 1st St,Marietta,GA,30069,11.85,On Zayo Network
Site-011461,Acct-000122,Bldg-489845,Atlanta,3291 Laventure Dr,Atlanta,GA,30341,,On Zayo Network
Site-011462,Acct-000122,Bldg-489819,Atlanta,2905 New Paces Ferry Rd,Atlanta,GA,30339,0.68,On Zayo Network
Site-011463,Acct-000122,Bldg-489846,Atlanta,33 Waverly Way SW,Marietta,GA,30060,140.2,On Zayo Network
Site-011464,Acct-000122,Bldg-489820,Atlanta,2918-2946 Jamerson Rd,Marietta,GA,30066,,On Zayo Network
Site-011465,Acct-000122,Bldg-489847,Atlanta,3302 Browns Mill Rd SE,Atlanta,GA,30354,48.05,On Zayo Network
Site-011466,Acct-000122,Bldg-489821,Atlanta,2931 S Sweetwater Rd,Lithia Springs,GA,30122,,On Zayo Network
Site-011467,Acct-000122,Bldg-489822,Atlanta,2946 Summitop Rd,Marietta,GA,30066,,On Zayo Network
Site-011468,Acct-000122,Bldg-489849,Atlanta,3333 Marjan Dr,Atlanta,GA,30340,,On Zayo Network
Site-011469,Acct-000122,Bldg-489823,Atlanta,30 Ga 8,Atlanta,GA,30308,295.46,On Zayo Network
Site-011470,Acct-000122,Bldg-489824,Atlanta,3000 Johnson Ferry Rd,Marietta,GA,30062,,On Zayo Network
Site-011471,Acct-001620,Bldg-490370,Dallas,H Avenue & 19th Street,Plano,TX,75074,0.39,On Zayo Network
Site-011472,Acct-000122,Bldg-489825,Atlanta,3002 I 85 Frontage Rd,Atlanta,GA,30340,,On Zayo Network
Site-011473,Acct-000122,Bldg-489852,Atlanta,335 Green Cir,McDonough,GA,30252,,On Zayo Network
Site-011474,Acct-000122,Bldg-489853,Atlanta,3350 Lawrenceville Suwanee Rd,Suwanee,GA,30024,7.29,On Zayo Network
Site-011475,Acct-000122,Bldg-489827,Atlanta,3029 Highlands Pkwy SE,Smyrna,GA,30082,28.8,On Zayo Network
Site-011476,Acct-000122,Bldg-489855,Atlanta,3365 Linecrest Rd,Ellenwood,GA,30294,,On Zayo Network
Site-011477,Acct-000122,Bldg-489856,Atlanta,3387-3393 Canton Rd,Marietta,GA,30066,40.53,On Zayo Network
Site-011478,Acct-000122,Bldg-489858,Atlanta,3399 Jonesboro Rd SE,Atlanta,GA,30354,1907.13,On Zayo Network
Site-011479,Acct-000122,Bldg-489859,Atlanta,3433 Windward Plz,Alpharetta,GA,30005,14.67,On Zayo Network
Site-011480,Acct-000122,Bldg-489863,Atlanta,3483 Dodson Ter,Atlanta,GA,30344,11.83,On Zayo Network
Site-011481,Acct-000122,Bldg-489890,Atlanta,382 Bethesda Church Rd,Lawrenceville,GA,30044,,On Zayo Network
Site-011482,Acct-000122,Bldg-489864,Atlanta,3484 N Desert Dr,Atlanta,GA,30344,,On Zayo Network
Site-011483,Acct-000122,Bldg-489891,Atlanta,3834 May Rd,Duluth,GA,30096,4617.75,On Zayo Network
Site-011484,Acct-000122,Bldg-489865,Atlanta,3494 Clairmont Rd NE,Atlanta,GA,30319,,On Zayo Network
Site-011485,Acct-000122,Bldg-489892,Atlanta,385 Northyards Blvd NW,Atlanta,GA,30313,1685.4,On Zayo Network
Site-011486,Acct-000122,Bldg-489866,Atlanta,3495 Clairmont Rd NE,Atlanta,GA,30319,,On Zayo Network
Site-011487,Acct-000122,Bldg-489893,Atlanta,3870 Five Notch Ct SW,Marietta,GA,30008,,On Zayo Network
Site-011488,Acct-000122,Bldg-489867,Atlanta,3501 Peachtree Industrial Blvd,Duluth,GA,30096,39.15,On Zayo Network
Site-011489,Acct-000122,Bldg-489894,Atlanta,3886 Buford Hwy,Duluth,GA,30096,3701.92,On Zayo Network
Site-011490,Acct-000122,Bldg-489868,Atlanta,3515 Old Chamblee Tucker Rd,Atlanta,GA,30340,,On Zayo Network
Site-011491,Acct-000122,Bldg-489895,Atlanta,3886 Flat Shoals Rd,Union City,GA,30291,709.96,On Zayo Network
Site-011492,Acct-000122,Bldg-489869,Atlanta,3523-3607 Old Chamblee Tucker Rd,Atlanta,GA,30340,,On Zayo Network
Site-011493,Acct-000122,Bldg-489896,Atlanta,3897 Wendell Dr SW,Atlanta,GA,30336,1267.02,On Zayo Network
Site-011494,Acct-000122,Bldg-489870,Atlanta,3524 McCall Pl,Atlanta,GA,30340,,On Zayo Network
Site-011495,Acct-000122,Bldg-489871,Atlanta,3529 Stilesboro Rd NW,Kennesaw,GA,30152,,On Zayo Network
Site-011496,Acct-000122,Bldg-489872,Atlanta,3546 Clarkston Industrial Blvd,Clarkston,GA,30021,,On Zayo Network
Site-011497,Acct-000122,Bldg-489900,Atlanta,3993-4029 US-29,College Park,GA,30349,21.82,On Zayo Network
Site-011498,Acct-000122,Bldg-489874,Atlanta,3580 Ga 138,Fairburn,GA,30213,,On Zayo Network
Site-011499,Acct-000122,Bldg-489902,Atlanta,4060 Martin Luther King Jr Dr SW,Atlanta,GA,30336,37.33,On Zayo Network
Site-011500,Acct-000122,Bldg-489904,Atlanta,41 Baker St NE,Atlanta,GA,30303,993.28,On Zayo Network
Site-011501,Acct-000122,Bldg-489905,Atlanta,4110 Troupe Smith Rd SE,Conyers,GA,30094,,On Zayo Network
Site-011502,Acct-000122,Bldg-489879,Atlanta,3622-3698 Old Alabama Rd,Johns Creek,GA,30022,,On Zayo Network
Site-011503,Acct-000122,Bldg-489880,Atlanta,3630 Fayetteville Rd,Hampton,GA,30228,,On Zayo Network
Site-011504,Acct-000122,Bldg-489907,Atlanta,4156 Wieuca Rd NE,Atlanta,GA,30342,53.99,On Zayo Network
Site-011505,Acct-000122,Bldg-489908,Atlanta,4189-4209 Flat Shoals Pkwy,Decatur,GA,30034,,On Zayo Network
Site-011506,Acct-000122,Bldg-489909,Atlanta,4259 Freeman Rd,Marietta,GA,30062,,On Zayo Network
Site-011507,Acct-000122,Bldg-489883,Atlanta,3644-3698 Peachtree Corners Cir,Norcross,GA,30092,16.98,On Zayo Network
Site-011508,Acct-000122,Bldg-489910,Atlanta,4274 Panthersville Rd,Ellenwood,GA,30294,,On Zayo Network
Site-011509,Acct-000122,Bldg-489884,Atlanta,3645 Oakcliff Rd,Atlanta,GA,30340,,On Zayo Network
Site-011510,Acct-000122,Bldg-489885,Atlanta,3695-3711 Shackleford Rd,Duluth,GA,30096,5.22,On Zayo Network
Site-011511,Acct-000122,Bldg-489886,Atlanta,3696-3712 Northcrest Rd,Atlanta,GA,30340,,On Zayo Network
Site-011512,Acct-000122,Bldg-489887,Atlanta,3771 E Liddell Rd,Duluth,GA,30096,691.76,On Zayo Network
Site-011513,Acct-000122,Bldg-489914,Atlanta,4350 Ga 236,Tucker,GA,30084,,On Zayo Network
Site-011514,Acct-000122,Bldg-489916,Atlanta,4397 Lilburn Industrial Way SW,Lilburn,GA,30047,,On Zayo Network
Site-011515,Acct-000122,Bldg-489917,Atlanta,4410 Northeast Expy,Atlanta,GA,30340,,On Zayo Network
Site-011516,Acct-000122,Bldg-489918,Atlanta,4423 Flat Shoals Pkwy,Decatur,GA,30034,,On Zayo Network
Site-011517,Acct-000122,Bldg-489919,Atlanta,4437 Rocky Hill Rd SW,Lilburn,GA,30047,,On Zayo Network
Site-011518,Acct-000122,Bldg-489920,Atlanta,4445 Roswell Rd NE,Atlanta,GA,30342,,On Zayo Network
Site-011519,Acct-000122,Bldg-489921,Atlanta,4466 Steinhauer Rd NE,Marietta,GA,30066,,On Zayo Network
Site-011520,Acct-000122,Bldg-489922,Atlanta,4499 Lilburn Industrial Way SW,Lilburn,GA,30047,,On Zayo Network
Site-011521,Acct-000122,Bldg-489923,Atlanta,45 8th St NE,Atlanta,GA,30309,71.87,On Zayo Network
Site-011522,Acct-000122,Bldg-489924,Atlanta,450 Selig Dr SW,Atlanta,GA,30336,531.71,On Zayo Network
Site-011523,Acct-000122,Bldg-489950,Atlanta,4980 Highway 92,Fairburn,GA,30213,,On Zayo Network
Site-011524,Acct-000122,Bldg-489926,Atlanta,4544 Windsor Oaks Ct,Marietta,GA,30066,,On Zayo Network
Site-011525,Acct-000122,Bldg-489951,Atlanta,4999 Jimmy Carter Blvd,Norcross,GA,30093,,On Zayo Network
Site-011526,Acct-000122,Bldg-489927,Atlanta,456 McDonough Rd,Fayetteville,GA,30214,,On Zayo Network
Site-011527,Acct-000122,Bldg-489952,Atlanta,5 Jesse Hill Jr Dr SE,Atlanta,GA,30303,1098.58,On Zayo Network
Site-011528,Acct-000122,Bldg-489928,Atlanta,4571 Gateway Ct SE,Smyrna,GA,30080,405.58,On Zayo Network
Site-011529,Acct-000122,Bldg-489953,Atlanta,5 Weyman Ave SW,Atlanta,GA,30315,1274.03,On Zayo Network
Site-011530,Acct-000122,Bldg-489929,Atlanta,4572 Marietta Hwy,Marietta,GA,30062,,On Zayo Network
Site-011531,Acct-000122,Bldg-489954,Atlanta,5014 Lombard Rd,Ellenwood,GA,30294,,On Zayo Network
Site-011532,Acct-000122,Bldg-489930,Atlanta,4578 Marietta Hwy,Marietta,GA,30062,,On Zayo Network
Site-011533,Acct-000122,Bldg-489955,Atlanta,501-523 Davis Rd,Lawrenceville,GA,30046,,On Zayo Network
Site-011534,Acct-000122,Bldg-489931,Atlanta,4600 Flakes Mill Rd,Ellenwood,GA,30294,,On Zayo Network
Site-011535,Acct-000122,Bldg-489957,Atlanta,5018 Peachtree Industrial Blvd,Chamblee,GA,30341,,Not on Zayo Network
Site-011536,Acct-000122,Bldg-489958,Atlanta,502 Upper Woolsey Rd,Hampton,GA,30228,,On Zayo Network
Site-011537,Acct-000122,Bldg-489959,Atlanta,5028 Atlanta Hwy,Alpharetta,GA,30004,,On Zayo Network
Site-011538,Acct-000122,Bldg-489960,Atlanta,5068 Lombard Rd,Ellenwood,GA,30294,,On Zayo Network
Site-011539,Acct-000122,Bldg-489961,Atlanta,508 9th St NW,Atlanta,GA,30318,1542.73,On Zayo Network
Site-011540,Acct-000122,Bldg-489962,Atlanta,5093 Old National Hwy,Atlanta,GA,30349,10.05,On Zayo Network
Site-011541,Acct-000122,Bldg-489939,Atlanta,4774-4778 Redan Rd,Stone Mountain,GA,30083,,On Zayo Network
Site-011542,Acct-000122,Bldg-489940,Atlanta,4778 Hammermill Rd,Tucker,GA,30084,,On Zayo Network
Site-011543,Acct-000122,Bldg-489966,Atlanta,5247 Oakdale Rd SE,Smyrna,GA,30082,32,On Zayo Network
Site-011544,Acct-000122,Bldg-489967,Atlanta,526 Medlock Rd,Decatur,GA,30030,516.94,On Zayo Network
Site-011545,Acct-000122,Bldg-489945,Atlanta,478 Bethesda Church Rd,Lawrenceville,GA,30044,,On Zayo Network
Site-011546,Acct-000122,Bldg-489970,Atlanta,536 Woodward Ave SE,Atlanta,GA,30312,4014.26,On Zayo Network
Site-011547,Acct-000122,Bldg-489946,Atlanta,486 Winn Way,Decatur,GA,30030,,On Zayo Network
Site-011548,Acct-000122,Bldg-489972,Atlanta,5398 Lilburn Stone Moutain Rd SW,Lilburn,GA,30047,,On Zayo Network
Site-011549,Acct-000122,Bldg-489948,Atlanta,4914 Derrick Rd,Atlanta,GA,30349,,On Zayo Network
Site-011550,Acct-000700,Bldg-489973,Atlanta,54 Ellis St NE,Atlanta,GA,30303,950.75,On Zayo Network
Site-011551,Acct-000122,Bldg-489973,Atlanta,54 Ellis St NE,Atlanta,GA,30303,950.75,On Zayo Network
Site-011552,Acct-000122,Bldg-489975,Atlanta,5474 Lawrenceville Hwy NW,Lilburn,GA,30047,,On Zayo Network
Site-011553,Acct-000122,Bldg-489949,Atlanta,4971 Highway 92,Fairburn,GA,30213,,On Zayo Network
Site-011554,Acct-000122,Bldg-489976,Atlanta,548 US-29,Atlanta,GA,30318,1276.93,On Zayo Network
Site-011555,Acct-000122,Bldg-489977,Atlanta,5488 Walker Rd,Stone Mountain,GA,30088,,On Zayo Network
Site-011556,Acct-000122,Bldg-489978,Atlanta,5491 Webb Pkwy NW,Lilburn,GA,30047,,On Zayo Network
Site-011557,Acct-000122,Bldg-489979,Atlanta,5495 US 278,Decatur,GA,30035,,On Zayo Network
Site-011558,Acct-000122,Bldg-489980,Atlanta,5508 Walker Rd,Stone Mountain,GA,30088,,On Zayo Network
Site-011559,Acct-000122,Bldg-489981,Atlanta,5558 Mableton Pkwy SW,Mableton,GA,30126,6.67,On Zayo Network
Site-011560,Acct-000122,Bldg-489982,Atlanta,556 Davis Rd,Lawrenceville,GA,30046,,On Zayo Network
Site-011561,Acct-000122,Bldg-489983,Atlanta,5576-5598 Redan Rd,Stone Mountain,GA,30088,,On Zayo Network
Site-011562,Acct-000122,Bldg-489985,Atlanta,561 Centennial Olympic Park Dr NW,Atlanta,GA,30313,1011.88,On Zayo Network
Site-011563,Acct-000122,Bldg-490012,Atlanta,6152 Old National Hwy,Atlanta,GA,30349,,On Zayo Network
Site-011564,Acct-000122,Bldg-489986,Atlanta,5611 W Fayetteville Rd,Atlanta,GA,30349,1743.04,On Zayo Network
Site-011565,Acct-000122,Bldg-490014,Atlanta,6303 W Johns Xing,Duluth,GA,30097,3.44,On Zayo Network
Site-011566,Acct-000122,Bldg-490015,Atlanta,6309 W Johns Xing,Duluth,GA,30097,0.01,On Zayo Network
Site-011567,Acct-000122,Bldg-490018,Atlanta,638 E Fork Shady Dr NW,Lilburn,GA,30047,,On Zayo Network
Site-011568,Acct-000122,Bldg-489992,Atlanta,5768 Stonewall Tell Rd,Atlanta,GA,30349,,On Zayo Network
Site-011569,Acct-000122,Bldg-489993,Atlanta,5795 Koweta Rd,Atlanta,GA,30349,,On Zayo Network
Site-011570,Acct-000122,Bldg-490020,Atlanta,6498 Warren Dr,Norcross,GA,30093,13.38,On Zayo Network
Site-011571,Acct-000122,Bldg-489996,Atlanta,5949 Hillandale Dr,Lithonia,GA,30058,,On Zayo Network
Site-011572,Acct-000122,Bldg-490023,Atlanta,6628 Akers Mill Rd SE,Atlanta,GA,30339,19.41,On Zayo Network
Site-011573,Acct-000122,Bldg-489997,Atlanta,595-619 Buford Hwy NE,Sugar Hill,GA,30518,,On Zayo Network
Site-011574,Acct-000700,Bldg-490024,Atlanta,663 US-23,Sugar Hill,GA,30518,,On Zayo Network
Site-011575,Acct-000122,Bldg-489998,Atlanta,596 County Line Rd,Fayetteville,GA,30215,,On Zayo Network
Site-011576,Acct-000122,Bldg-490025,Atlanta,6646 US 278,Lithonia,GA,30058,,On Zayo Network
Site-011577,Acct-000122,Bldg-489999,Atlanta,5985 State Bridge Rd,Duluth,GA,30097,5.22,On Zayo Network
Site-011578,Acct-000122,Bldg-490026,Atlanta,667-691 E Fork Shady Dr NW,Lilburn,GA,30047,,On Zayo Network
Site-011579,Acct-000122,Bldg-490000,Atlanta,5986 Koweta Rd,Atlanta,GA,30349,,On Zayo Network
Site-011580,Acct-000122,Bldg-490001,Atlanta,599 N Point Ctr E,Alpharetta,GA,30022,22.5,On Zayo Network
Site-011581,Acct-000122,Bldg-490028,Atlanta,6713 Atlanta Hwy,Alpharetta,GA,30004,,On Zayo Network
Site-011582,Acct-000122,Bldg-490030,Atlanta,6752 Riverside Dr,Atlanta,GA,30328,,On Zayo Network
Site-011583,Acct-000122,Bldg-490031,Atlanta,6814 Ga-85,Riverdale,GA,30274,,On Zayo Network
Site-011584,Acct-000122,Bldg-490005,Atlanta,6011 McDonough Dr,Norcross,GA,30093,,On Zayo Network
Site-011585,Acct-000122,Bldg-490032,Atlanta,6814 GA-85 2,Riverdale,GA,30274,,On Zayo Network
Site-011586,Acct-000122,Bldg-490006,Atlanta,603 Ga 8,Mableton,GA,30126,674.69,On Zayo Network
Site-011587,Acct-000122,Bldg-490033,Atlanta,689 Peachtree St NE,Atlanta,GA,30308,147.44,On Zayo Network
Site-011588,Acct-000122,Bldg-490034,Atlanta,6900 Peters Rd,Fairburn,GA,30213,,On Zayo Network
Site-011589,Acct-000122,Bldg-490008,Atlanta,606-798 Winder Hwy NE,Lawrenceville,GA,30045,,On Zayo Network
Site-011590,Acct-000122,Bldg-490035,Atlanta,70 Waverly Way,Marietta,GA,30060,180.32,On Zayo Network
Site-011591,Acct-000122,Bldg-490036,Atlanta,700 Rock Chapel Rd,Lithonia,GA,30058,,On Zayo Network
Site-011592,Acct-000122,Bldg-490011,Atlanta,615 Phipps Blvd NE,Atlanta,GA,30326,766.75,On Zayo Network
Site-011593,Acct-000122,Bldg-490038,Atlanta,702 Allgood Rd,Marietta,GA,30062,18.4,On Zayo Network
Site-011594,Acct-000122,Bldg-490042,Atlanta,709 Duluth Hwy,Lawrenceville,GA,30046,,On Zayo Network
Site-011595,Acct-000122,Bldg-490043,Atlanta,712 Hi Hope Rd,Lawrenceville,GA,30043,,On Zayo Network
Site-011596,Acct-000122,Bldg-490044,Atlanta,7203 Factory Shoals Rd,Austell,GA,30168,,On Zayo Network
Site-011597,Acct-000122,Bldg-490045,Atlanta,7217 Rockbridge Rd,Stone Mountain,GA,30087,,On Zayo Network
Site-011598,Acct-000122,Bldg-490046,Atlanta,729 Chance Rd,Marietta,GA,30066,18.77,On Zayo Network
Site-011599,Acct-000122,Bldg-490072,Atlanta,830 Dogwood Rd,Lawrenceville,GA,30044,,On Zayo Network
Site-011600,Acct-000122,Bldg-490048,Atlanta,74 John Portman Blvd,Atlanta,GA,30303,810.31,On Zayo Network
Site-011601,Acct-000122,Bldg-490073,Atlanta,837 McLendon Dr,Scottdale,GA,30079,1.28,On Zayo Network
Site-011602,Acct-000122,Bldg-490049,Atlanta,746 Spring St NW,Atlanta,GA,30308,446.68,On Zayo Network
Site-011603,Acct-000122,Bldg-490074,Atlanta,8390 Holcomb Bridge Rd,Alpharetta,GA,30022,6.53,On Zayo Network
Site-011604,Acct-000122,Bldg-490050,Atlanta,75 8th St NE,Atlanta,GA,30309,7.21,On Zayo Network
Site-011605,Acct-000122,Bldg-490075,Atlanta,89 McDonough Blvd SE,Atlanta,GA,30315,249.11,On Zayo Network
Site-011606,Acct-000122,Bldg-490051,Atlanta,75 Baker St NE,Atlanta,GA,30303,821.56,On Zayo Network
Site-011607,Acct-000122,Bldg-490052,Atlanta,75 Coca Cola Pl SE,Atlanta,GA,30303,1273.78,On Zayo Network
Site-011608,Acct-000122,Bldg-490078,Atlanta,9 Upper Alabama St SW,Atlanta,GA,30303,634.74,On Zayo Network
Site-011609,Acct-000122,Bldg-490054,Atlanta,750 Spring St NW,Atlanta,GA,30308,444.99,On Zayo Network
Site-011610,Acct-000122,Bldg-490079,Atlanta,911 Wells Cir SE,Smyrna,GA,30080,713.84,On Zayo Network
Site-011611,Acct-000122,Bldg-490080,Atlanta,9134 Eves Rd,Roswell,GA,30076,,On Zayo Network
Site-011612,Acct-000122,Bldg-490056,Atlanta,763 Johnston Oak Ln NW,Lilburn,GA,30047,,On Zayo Network
Site-011613,Acct-000122,Bldg-490081,Atlanta,9216 Barnwell Rd,Alpharetta,GA,30022,,On Zayo Network
Site-011614,Acct-000122,Bldg-490057,Atlanta,767 Longleaf Dr NE,Atlanta,GA,30342,19.97,On Zayo Network
Site-011615,Acct-000122,Bldg-490085,Atlanta,9432 Autry Mill Rd,Alpharetta,GA,30022,,On Zayo Network
Site-011616,Acct-000122,Bldg-490086,Atlanta,95 Ashby St,Atlanta,GA,30314,2.53,On Zayo Network
Site-011617,Acct-000122,Bldg-490087,Atlanta,955 Ga 317,Lawrenceville,GA,30043,,On Zayo Network
Site-011618,Acct-000517,Bldg-490399,Dallas,1301 Solana Blvd,Westlake,TX,76262,1183.87,Not on Zayo Network
Site-011619,Acct-000122,Bldg-490088,Atlanta,9740 Dogwood Rd,Roswell,GA,30075,9.89,On Zayo Network
Site-011620,Acct-000122,Bldg-490090,Atlanta,9776 Hightower Rd,Roswell,GA,30075,,On Zayo Network
Site-011621,Acct-000122,Bldg-490066,Atlanta,7894 Holcomb Bridge Rd,Peachtree Corners,GA,30092,1.2,On Zayo Network
Site-011622,Acct-000122,Bldg-490091,Atlanta,9784 Autry Mill Rd,Alpharetta,GA,30022,,On Zayo Network
Site-011623,Acct-000122,Bldg-490092,Atlanta,986 Eastside Dr SE,Marietta,GA,30060,2154.86,On Zayo Network
Site-011624,Acct-000122,Bldg-490093,Atlanta,99 Hawkins Store Rd NW,Kennesaw,GA,30144,,On Zayo Network
Site-011625,Acct-000122,Bldg-490067,Atlanta,791 Harbins Rd NW,Lilburn,GA,30047,,On Zayo Network
Site-011626,Acct-000122,Bldg-490094,Atlanta,990 Alpharetta St,Roswell,GA,30075,3.06,On Zayo Network
Site-011627,Acct-000122,Bldg-490068,Atlanta,799 Allgood Rd,Marietta,GA,30062,96.26,On Zayo Network
Site-011628,Acct-000122,Bldg-490095,Atlanta,Brockett Rd,Clarkston,GA,30021,9.73,On Zayo Network
Site-011629,Acct-000122,Bldg-490069,Atlanta,8 Old Alabama St SW,Atlanta,GA,30303,717.14,On Zayo Network
Site-011630,Acct-000122,Bldg-490096,Atlanta,Cumberland Connector,Atlanta,GA,30339,10.19,On Zayo Network
Site-011631,Acct-000122,Bldg-490070,Atlanta,81 Gjac Aly,Lawrenceville,GA,30046,,On Zayo Network
Site-011632,Acct-000122,Bldg-490097,Atlanta,Holcomb Bridge Rd,Roswell,GA,30076,156.15,On Zayo Network
Site-011633,Acct-000122,Bldg-490071,Atlanta,817 Parsons St SW,Atlanta,GA,30314,443.08,On Zayo Network
Site-011634,Acct-000700,Bldg-490099,Atlanta,Meadowfield Ct,Lawrenceville,GA,30043,,On Zayo Network
Site-011635,Acct-000122,Bldg-490102,Atlanta,Ronald Reagan Pkwy,Snellville,GA,30078,,On Zayo Network
Site-011636,Acct-000122,Bldg-490103,Atlanta,Satellite Blvd NW,Suwanee,GA,30024,,On Zayo Network
Site-011637,Acct-000122,Bldg-490106,Atlanta,Woolsey Rd,Hampton,GA,30228,,On Zayo Network
Site-011638,Acct-000122,Bldg-490109,Atlanta,1951 Canton Rd,Marietta,GA,30066,52.27,On Zayo Network
Site-011639,Acct-000122,Bldg-490111,Atlanta,7734 Spalding Dr,Peachtree Corners,GA,30092,638.81,On Zayo Network
Site-011640,Acct-000122,Bldg-490113,Atlanta,1142 Ga 3,Atlanta,GA,30318,,On Zayo Network
Site-011641,Acct-001260,Bldg-490230,Atlanta,300 Best Friend Ct,Norcross,GA,30071,,Not on Zayo Network
Site-011642,Acct-002540,Bldg-490537,Dallas,1113 Eton Dr,Richardson,TX,75080,,Not on Zayo Network
Site-011643,Acct-002540,Bldg-490580,Atlanta,460 Abernathy Rd,Atlanta,GA,30328,15.29,Not on Zayo Network
Site-011644,Acct-002540,Bldg-490596,Dallas,1201 Executive Dr W,Richardson,TX,75081,586.11,Not on Zayo Network
Site-011645,Acct-000523,Bldg-491029,Atlanta,1939 Al Roberts Rd,Senoia,GA,30276,,Not on Zayo Network
Site-011646,Acct-000523,Bldg-491023,Atlanta,2852 Carnegie Way SW,Marietta,GA,30064,,Not on Zayo Network
Site-011647,Acct-000523,Bldg-491024,Atlanta,720 Doug Davis Dr,Atlanta,GA,30354,216.44,Not on Zayo Network
Site-011648,Acct-000523,Bldg-491025,Atlanta,2450 Carolyn Dr SE,Smyrna,GA,30080,1904.42,Not on Zayo Network
Site-011649,Acct-000523,Bldg-491027,Atlanta,707 Paxton Ln,Peachtree City,GA,30269,,Not on Zayo Network
Site-011650,Acct-000523,Bldg-491028,Atlanta,78 Harwich Way,Sharpsburg,GA,30277,,Not on Zayo Network
Site-011651,Acct-000523,Bldg-491030,Atlanta,651 Browning Ln SE,Conyers,GA,30013,,Not on Zayo Network
Site-011652,Acct-000523,Bldg-491032,Atlanta,120 Windhaven Ct,Stockbridge,GA,30281,,Not on Zayo Network
Site-011653,Acct-000273,Bldg-459742,Denver,1 Park St,Broomfield,CO,80020,290.41,On Zayo Network
Site-011654,Acct-001260,Bldg-459777,Denver,5835 Leetsdale Dr,Denver,CO,80224,2253.81,Not on Zayo Network
Site-011655,Acct-001260,Bldg-459809,Atlanta,11720 Medlock Bridge Rd,Duluth,GA,30097,,Not on Zayo Network
Site-011656,Acct-001260,Bldg-459818,Dallas,8520 Abrams Rd,Dallas,TX,75243,1608.59,Not on Zayo Network
