Opportunity ID,Account ID,StageName,IsClosed,IsWon,CreatedDate,Term in Months,Service,Opportunity Type,Product Group,Building ID,Market,Street Address,City,State,Postal Code,Network Proximity,On Zayo Network Status
Opp-002307,Acct-001068,3 - Committed,false,false,1/26/17,120,,New Service,Dark Fiber - Metro,Bldg-513639,Dallas,1509 E Lancaster Ave,Fort Worth,TX,76102,1074.43,Not on Zayo Network
Opp-002307,Acct-001068,3 - Committed,false,false,1/26/17,120,,New Service,Dark Fiber - Metro,Bldg-513640,Dallas,2219 Weiler Blvd,Fort Worth,TX,76112,1764.63,Not on Zayo Network
Opp-002308,Acct-000643,Closed - Lost,true,false,12/27/16,36,,New Service,Ethernet,Bldg-054716,Atlanta,1050 Techwood Dr NW,Atlanta,GA,30318,1360.54,On Zayo Network
Opp-002309,Acct-001268,1 - Working,false,false,1/26/17,,,New Service,IP Services,Bldg-060346,Atlanta,225 Townpark Dr NW,Kennesaw,GA,30144,1290.54,On Zayo Network
Opp-002310,Acct-000056,1 - Working,false,false,1/27/17,,,New Service,Dark Fiber - Metro,Bldg-014640,Dallas,3180 Irving Blvd,Dallas,TX,75247,297.58,On Zayo Network
Opp-002310,Acct-000056,1 - Working,false,false,1/27/17,,,New Service,Dark Fiber - Metro,Bldg-038587,Dallas,4100 Bryan St,Dallas,TX,75204,220.45,On Zayo Network
Opp-002310,Acct-000056,1 - Working,false,false,1/27/17,,,New Service,Dark Fiber - Metro,Bldg-078056,Dallas,3510 Wyndham Ln,Richardson,TX,75082,255.41,On Zayo Network
Opp-002310,Acct-000056,1 - Working,false,false,1/27/17,,,New Service,Dark Fiber - Metro,Bldg-110412,Dallas,14901 FAA Blvd,Fort Worth,TX,76155,286.34,On Zayo Network
Opp-002310,Acct-000056,1 - Working,false,false,1/27/17,,,New Service,Dark Fiber - Metro,Bldg-109799,Dallas,1201 Main St,Dallas,TX,75202,141.06,On Zayo Network
Opp-002310,Acct-000056,1 - Working,false,false,1/27/17,,,New Service,Dark Fiber - Metro,Bldg-117680,Dallas,3000 Telecom Pkwy,Richardson,TX,75082,4830.93,On Zayo Network
Opp-002310,Acct-000056,1 - Working,false,false,1/27/17,,,New Service,Dark Fiber - Metro,Bldg-118217,Dallas,1100 Empire Central Pl,Dallas,TX,75247,351.63,On Zayo Network
Opp-002310,Acct-000056,1 - Working,false,false,1/27/17,,,New Service,Dark Fiber - Metro,Bldg-136936,Dallas,850 E Collins Blvd,Richardson,TX,75081,191.28,On Zayo Network
Opp-002311,Acct-000431,1 - Working,false,false,1/27/17,12,,New Service,Ethernet,Bldg-084699,Denver,550 E 84th Ave,Denver,CO,80229,385.93,On Zayo Network
Opp-002312,Acct-000525,1 - Working,false,false,1/26/17,60,,New Service,Ethernet,Bldg-038053,Atlanta,10 10th St NE,Atlanta,GA,30309,184.47,On Zayo Network
Opp-002313,Acct-000002,5 - Accepted,true,true,12/28/16,36,,New Service,Wavelengths - Metro,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Opp-002313,Acct-000002,5 - Accepted,true,true,12/28/16,36,,New Service,Wavelengths - Metro,Bldg-114698,Dallas,1116 Houston St,Fort Worth,TX,76102,123.09,On Zayo Network
Opp-002314,Acct-001269,Closed - Lost,true,false,1/26/17,36,,New Service,Managed WAN-LAN,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
Opp-002315,Acct-000009,1 - Working,false,false,1/27/17,12,,New Service,Wavelengths - Metro,Bldg-457758,Denver,30th St & Blake St,Denver,CO,80205,19.34,On Zayo Network
Opp-002315,Acct-000009,1 - Working,false,false,1/27/17,12,,New Service,Wavelengths - Metro,Bldg-337227,Denver,111 S Kipling St,Denver,CO,80226,94.44,Build in Progress
Opp-002316,Acct-000005,Closed - Lost,true,false,12/28/16,36,,New Service,Ethernet,Bldg-120678,Dallas,6606 Lyndon B Johnson Fwy,Dallas,TX,75240,601.38,On Zayo Network
Opp-002317,Acct-000245,1 - Working,false,false,12/28/16,,,New Service,IP Services,Bldg-506702,Dallas,6620 Westcreek Dr,Fort Worth,TX,76133,,Not on Zayo Network
Opp-002318,Acct-000245,1 - Working,false,false,12/28/16,36,,New Service,IP Services,Bldg-506780,Dallas,1316 E Lancaster Ave,Fort Worth,TX,76102,766.11,Not on Zayo Network
Opp-002319,Acct-000201,1 - Working,false,false,12/28/16,,,New Service,Wavelengths - Long Haul,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network
Opp-002320,Acct-000063,1 - Working,false,false,1/26/17,,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Opp-002321,Acct-000002,5 - Accepted,true,true,12/28/16,36,,New Service,Ethernet,Bldg-081148,Denver,4704 N Harlan St,Denver,CO,80212,293.47,On Zayo Network
Opp-002322,Acct-000675,1 - Working,false,false,1/27/17,12,a0M60000009u5FCEAY,Node Removal,Dark Fiber - Metro,Bldg-014141,Denver,4300 Brighton Blvd,Denver,CO,80216,247,On Zayo Network
Opp-002322,Acct-000675,1 - Working,false,false,1/27/17,12,a0M60000009u5FCEAY,Node Removal,Dark Fiber - Metro,Bldg-058800,Denver,370 17th St,Denver,CO,80202,66.03,On Zayo Network
Opp-002323,Acct-000659,5 - Accepted,true,true,1/26/17,36,,New Service,Ethernet,Bldg-038076,Atlanta,1130 Powers Ferry Pl SE,Marietta,GA,30067,116.9,On Zayo Network
Opp-002324,Acct-000009,1 - Working,false,false,1/26/17,,,New Service,Ethernet,Bldg-110365,Denver,2975 Walnut St,Denver,CO,80205,140.49,On Zayo Network
Opp-002324,Acct-000009,1 - Working,false,false,1/26/17,,,New Service,Ethernet,Bldg-108671,Denver,9706 E Easter Ave,Englewood,CO,80112,109.6,On Zayo Network
Opp-002325,Acct-000273,Closed - Lost,true,false,12/28/16,60,,New Service,Wavelengths - Long Haul,Bldg-051753,Denver,7028 S Clinton St,Englewood,CO,80112,255.25,On Zayo Network
Opp-002326,Acct-001153,1 - Working,false,false,1/27/17,36,,New Service,Wavelengths - Metro,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Opp-002327,Acct-000820,Closed - Lost,true,false,1/26/17,36,,New Service,Wavelengths - Metro,Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,On Zayo Network
Opp-002327,Acct-000820,Closed - Lost,true,false,1/26/17,36,,New Service,Wavelengths - Metro,Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network
Opp-002328,Acct-000643,5 - Accepted,true,true,12/28/16,36,,New Service,Ethernet,Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,On Zayo Network
Opp-002328,Acct-000643,5 - Accepted,true,true,12/28/16,36,,New Service,Ethernet,Bldg-054716,Atlanta,1050 Techwood Dr NW,Atlanta,GA,30318,1360.54,On Zayo Network
Opp-002329,Acct-000209,2 - Best Case,false,false,12/29/16,48,,New Service,Ethernet,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Opp-002330,Acct-000748,2 - Best Case,false,false,12/28/16,24,a0M6000000MPtf6EAD,Positive Re-Rate/Move/Change,Ethernet,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network
Opp-002331,Acct-000009,Closed - Lost,true,false,1/27/17,,,New Service,Wavelengths - Metro,Bldg-110365,Denver,2975 Walnut St,Denver,CO,80205,140.49,On Zayo Network
Opp-002331,Acct-000009,Closed - Lost,true,false,1/27/17,,,New Service,Wavelengths - Metro,Bldg-512399,Denver,112 Kipling St,Denver,CO,80226,109.21,Not on Zayo Network
Opp-002332,Acct-000673,3 - Committed,false,false,1/27/17,24,,New Service,Wavelengths - Metro,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Opp-002332,Acct-000673,3 - Committed,false,false,1/27/17,24,,New Service,Wavelengths - Metro,Bldg-038059,Atlanta,1003 Donnelly Ave SW,Atlanta,GA,30310,57.36,On Zayo Network
Opp-002333,Acct-000817,1 - Working,false,false,1/27/17,24,,New Service,Ethernet,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
Opp-002334,Acct-000035,1 - Working,false,false,1/27/17,,,New Service,Wavelengths - Long Haul,Bldg-490094,Atlanta,990 Alpharetta St,Roswell,GA,30075,3.06,On Zayo Network
Opp-002335,Acct-000811,2 - Best Case,false,false,12/28/16,60,,New Service,Dark Fiber - Metro,Bldg-509589,Atlanta,5 Cncrse Pkwy,Atlanta,GA,30328,160.82,Not on Zayo Network
Opp-002336,Acct-001231,1 - Working,false,false,1/27/17,12,,Positive Re-Rate/Move/Change,Managed WAN-LAN,Bldg-118992,Dallas,2993 Irving Blvd,Dallas,TX,75247,115.23,On Zayo Network
Opp-002337,Acct-000053,5 - Accepted,true,true,1/27/17,24,,New Service,Ethernet,Bldg-121340,Dallas,2440 Marsh Ln,Carrollton,TX,75006,250.98,On Zayo Network
Opp-002338,Acct-000706,5 - Accepted,true,true,1/27/17,24,,New Service,Ethernet,Bldg-126519,Denver,13249 E Caley Ave,Englewood,CO,80111,3149.84,On Zayo Network
Opp-002339,Acct-001270,5 - Accepted,true,true,12/28/16,36,,New Service,Wavelengths - Long Haul,Bldg-121913,Dallas,3100 E Plano Pkwy,Plano,TX,75074,165.26,On Zayo Network
Opp-002340,Acct-000811,5 - Accepted,true,true,1/27/17,24,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Opp-002341,Acct-000019,3 - Committed,false,false,1/27/17,36,,New Service,Wavelengths - Long Haul,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
Opp-002342,Acct-000590,2 - Best Case,false,false,1/27/17,36,,New Service,Wavelengths - Long Haul,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
Opp-002343,Acct-000116,2 - Best Case,false,false,1/27/17,36,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Opp-002344,Acct-000116,5 - Accepted,true,true,1/27/17,36,,New Service,Wavelengths - Long Haul,Bldg-131162,Dallas,1215 Integrity Dr,Richardson,TX,75081,160.56,On Zayo Network
Opp-002345,Acct-001257,1 - Working,false,false,1/27/17,,,New Service,Wavelengths - Metro,Bldg-038169,Atlanta,3001 Cobb Pkwy SE,Atlanta,GA,30339,239.83,On Zayo Network
Opp-002346,Acct-001213,5 - Accepted,true,true,1/28/17,36,,New Service,IP Services,Bldg-223433,Dallas,1303 Wrangler Cir,Coppell,TX,75019,276.9,Build in Progress
Opp-002346,Acct-001213,5 - Accepted,true,true,1/28/17,36,,New Service,IP Services,Bldg-382966,Dallas,200 S Denton Tap Rd,Coppell,TX,75019,119.83,Build in Progress
Opp-002347,Acct-001257,1 - Working,false,false,1/27/17,,,New Service,Wavelengths - Metro,Bldg-111472,Atlanta,3450 Riverwood Pkwy SE,Atlanta,GA,30339,275.95,Not on Zayo Network
Opp-002348,Acct-001257,1 - Working,false,false,1/27/17,,,New Service,Wavelengths - Metro,Bldg-307235,Atlanta,2366 Marietta Rd NW,Atlanta,GA,30318,6504.82,Not on Zayo Network
Opp-002349,Acct-001257,1 - Working,false,false,1/27/17,,,New Service,Wavelengths - Metro,Bldg-038296,Atlanta,51 Peachtree Center Ave NE,Atlanta,GA,30303,98.62,On Zayo Network
Opp-002350,Acct-000002,5 - Accepted,true,true,12/29/16,36,,New Service,Ethernet,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network
Opp-002351,Acct-000837,Closed - Lost,true,false,1/27/17,36,,New Service,IP Services,Bldg-512652,Denver,800 N Pearl St,Denver,CO,80203,144.95,Not on Zayo Network
Opp-002352,Acct-000273,5 - Accepted,true,true,12/29/16,240,,New Service,FTT - Dark Fiber,Bldg-051752,Denver,16091 E Lockheed Dr,Aurora,CO,80011,1476.27,On Zayo Network
Opp-002353,Acct-001271,Closed - Lost,true,false,1/30/17,,,New Service,IP Services,Bldg-115604,Atlanta,303 Peachtree St NE,Atlanta,GA,30308,1351.83,On Zayo Network
Opp-002354,Acct-000044,1 - Working,false,false,1/30/17,36,,New Service,Wavelengths - Metro,Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,On Zayo Network
Opp-002354,Acct-000044,1 - Working,false,false,1/30/17,36,,New Service,Wavelengths - Metro,Bldg-066512,Denver,1050 17th St,Denver,CO,80265,67.01,On Zayo Network
Opp-002355,Acct-001214,Closed - Lost,true,false,1/30/17,36,a0M6000000KbdGDEAZ,Positive Re-Rate/Move/Change,Wavelengths - Long Haul,Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,On Zayo Network
Opp-002356,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Ethernet,Bldg-223480,Dallas,616 Eagle Dr,DeSoto,TX,75115,29039.83,Not on Zayo Network
Opp-002356,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Ethernet,Bldg-375144,Dallas,707 N Young Blvd,DeSoto,TX,75115,26609.05,Not on Zayo Network
Opp-002356,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Ethernet,Bldg-375138,Dallas,224 Amber Ln,DeSoto,TX,75115,1062.34,Not on Zayo Network
Opp-002356,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Ethernet,Bldg-375139,Dallas,425 S Cockrell Hill Rd,DeSoto,TX,75115,23911.54,Not on Zayo Network
Opp-002356,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Ethernet,Bldg-375142,Dallas,800 N Westmoreland Rd,DeSoto,TX,75115,24174.66,Not on Zayo Network
Opp-002356,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Ethernet,Bldg-375143,Dallas,525 Ray Ave,DeSoto,TX,75115,31208.32,Not on Zayo Network
Opp-002356,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Ethernet,Bldg-375140,Dallas,620 S Westmoreland Rd,DeSoto,TX,75115,28681.68,Not on Zayo Network
Opp-002356,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Ethernet,Bldg-375141,Dallas,600 Eagle Dr,DeSoto,TX,75115,28955.93,Not on Zayo Network
Opp-002356,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Ethernet,Bldg-375145,Dallas,1016 The Meadows Pkwy,DeSoto,TX,75115,35793.45,Not on Zayo Network
Opp-002356,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Ethernet,Bldg-375146,Dallas,1001 Woodridge Dr,DeSoto,TX,75115,2188.1,Not on Zayo Network
Opp-002356,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Ethernet,Bldg-375147,Dallas,1500 Majestic Meadows Dr,Red Oak,TX,75154,31249.14,Not on Zayo Network
Opp-002356,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Ethernet,Bldg-375148,Dallas,1500 Heritage Blvd,Red Oak,TX,75154,1937.36,Not on Zayo Network
Opp-002356,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Ethernet,Bldg-512070,Dallas,1129 Meadow St,DeSoto,TX,75115,,Not on Zayo Network
Opp-002356,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Ethernet,Bldg-512695,Dallas,601 E Belt Line Rd,DeSoto,TX,75115,380.01,Not on Zayo Network
Opp-002356,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Ethernet,Bldg-512696,Dallas,200 E Belt Line Rd,DeSoto,TX,75115,243.91,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-101032,Dallas,3700 N MacArthur Blvd,Irving,TX,75062,2612.18,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-223452,Dallas,2621 W Airport Fwy,Irving,TX,75062,4598.85,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237792,Dallas,2431 Hancock St,Irving,TX,75061,5596.53,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237793,Dallas,2801 Rutgers Dr,Irving,TX,75062,2817.13,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237794,Dallas,3700 Pleasant Run Rd,Irving,TX,75038,1550.18,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237790,Dallas,2501 10th St,Irving,TX,75060,3276.14,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237795,Dallas,1501 E Pioneer Dr,Irving,TX,75061,2719.79,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237791,Dallas,3950 Pleasant Run Rd,Irving,TX,75038,1402.13,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237797,Dallas,1200 E Union Bower Rd,Irving,TX,75061,1543.69,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237803,Dallas,4601 N MacArthur Blvd,Irving,TX,75038,2808.65,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237798,Dallas,1100 Schulze Dr,Irving,TX,75060,1279.72,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237804,Dallas,310 Davis Dr,Irving,TX,75061,976.71,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237799,Dallas,3601 Cheyenne St,Irving,TX,75062,3242.05,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237805,Dallas,100 W Oakdale Rd,Irving,TX,75060,7321.01,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237800,Dallas,2730 Cheyenne St,Irving,TX,75062,4442.27,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237806,Dallas,1501 N Britain Rd,Irving,TX,75061,5736.19,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237801,Dallas,3033 Country Club Dr W,Irving,TX,75038,1550.66,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237807,Dallas,2333 Cameron Pl,Irving,TX,75060,3163.86,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237802,Dallas,900 N O Connor Rd,Irving,TX,75061,3776.78,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237808,Dallas,3601 W Pioneer Dr,Irving,TX,75061,5496.17,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237809,Dallas,219 Crandall Rd,Irving,TX,75060,936.25,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237810,Dallas,1600 Carlisle St,Irving,TX,75062,1114.25,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237816,Dallas,1200 S Irving Heights Dr,Irving,TX,75060,5229.87,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237811,Dallas,1800 E Plymouth Dr,Irving,TX,75061,5609.74,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237817,Dallas,3207 W Pioneer Dr,Irving,TX,75061,5056.48,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237812,Dallas,901 N Britain Rd,Irving,TX,75061,3309.77,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237818,Dallas,1030 W Vilbig St,Irving,TX,75060,6480.94,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237813,Dallas,101 E Union Bower Rd,Irving,TX,75061,2877.83,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237819,Dallas,1600 Finley Rd,Irving,TX,75062,2343.09,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237814,Dallas,1900 S Story Rd,Irving,TX,75060,9138.69,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237820,Dallas,1600 E Shady Grove Rd,Irving,TX,75060,5176.42,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237815,Dallas,825 E Union Bower Rd,Irving,TX,75061,2275.63,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237821,Dallas,3100 Cross Timbers Dr,Irving,TX,75060,6235.84,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237827,Dallas,631 Edmondson Dr,Irving,TX,75060,2643.39,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237822,Dallas,707 W Pioneer Dr,Irving,TX,75061,2016.86,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237823,Dallas,615 Metker St,Irving,TX,75062,4357.43,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237824,Dallas,2931 Conflans Rd,Irving,TX,75061,2634.03,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237825,Dallas,600 E 6th St,Irving,TX,75060,1972.77,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-237826,Dallas,2800 Hillcrest Dr,Irving,TX,75062,3913.33,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-512698,Dallas,2121 S Macarthur Blvd,Grand Prairie,TX,75050,,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-512699,Dallas,820 N O Connor Rd,Irving,TX,75061,,Not on Zayo Network
Opp-002357,Acct-000245,2 - Best Case,false,false,1/30/17,120,,New Service,Dark Fiber - Metro,Bldg-512700,Dallas,N Oconnor Blvd,Irving,TX,75039,92.66,Not on Zayo Network
